ID,ITEM1,ITEM2,PAIR_COUNT,ITEM1_COUNT,ITEM2_COUNT,LIFT
4341,206fa67423da964f24675baca7aa92c330978aff58ada68429f699c3cf5a9312,267065b655be510edf71ec0f9e2c690cc048c175a95037218b8edf04d21aeeae,8,1285,1144,3.792474
4342,462007b2795ed70c99a41e219d93840055bd1340173cdf501ecc711755c5e0f4,a86368cd756b133b4ef520740e0dac48e48784fb528159a6c02e929c2a1e3caa,7,505,5941,1.625956
4343,a2668c9b4dca4ab9c128a08a39e8b041adcccc42138298bf125fc90ff98d4905,d573e6b9de1435a82aa42687ce83733866bc4d6bc88055c05d3055a3e5dd638e,177,5525,4823,4.628982
4344,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,3266f5df33cd7915393c756fa33b71b8f70807d78b1a8e26b2db32990aa98fb2,9,2897,1433,1.510809
4345,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,ee2ae796bacd7778dec08b334d35865e1189ec6d7528642fb47cbb80502a148f,41,2897,9701,1.016671
4346,706dfc42061db45654bf591ffc89849586456489002e28538b7f47836f8744c9,c9e074615669978e20057d01fe8cf66a0d48d409a09769608808f31dc58061d1,7,1162,3256,1.289345
4347,0fe4529c5e21991b0fcf82b223495d0b3e4b1bf7ed16a042ea5d9c3899def4ec,e5519cf0f639b518b111026a1e76e6753292a7053392e355b5a27fa92b4f55c3,121,2908,18793,1.542967
4348,1f5179e68310afd8cbdf69cd177318eba00181a9732b0cd8f8880c25c5bdbf51,68563a18f2e418bb76e8119985c5f2ebe758cae9eaaeed342e3ad0aaba88c3a6,40,2216,2399,5.243506
4349,b487ca157628339860b6fc77b82e445776e99a537011ba73cd05a85529ecbe8d,bb48156f44d08892a144173909d2ab113f904450aaec631f3bff7b13466b665e,24,3038,2837,1.940555
4350,26dbd8a196bd051a02f1f67b1f9e84de380c9a79b472afe1f276a69c95853e55,98eeee36f9276108238cb1a902096d03efe1848ffe44fe9ecabea5e32e4d26a7,8,2269,1955,1.256813
4351,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,5e51257163e12184ada71e9c5c7e3779cc32d54ba8faa9d0f269720142a965cf,18,4111,2849,1.071012
4352,394add7c80c8885edd2682212c672532c2ff470107bcb6ca5933293a21e6a3e1,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,10,563,3269,3.786505
4353,26dbd8a196bd051a02f1f67b1f9e84de380c9a79b472afe1f276a69c95853e55,6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,24,2269,5595,1.317463
4354,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,141,12783,7170,1.072084
4355,0c2964149abd29fd2d3395a858050805eb4a24446e745d9ea6c60f5e755790d8,72e122d86620b68da902daba3c12622583495fab555600370f32727d95fa4a49,21,2628,3326,1.674301
4356,21f4550004a2b98c66d214d49036e74317fa13259c60bb803a699cf9c13eaf70,fcb4860524f4b3f5503a6f6096ade548f01e2374b5f082189b19ceb5eba54487,10,1505,1561,2.966349
4357,84bed2631cfe5d4651032ddec3aba05d810e020b93904317d7bb31b1bbb03372,97ae0e13ebb542da3508485dc5827320b77f24ef77bd568c96a52c618fced328,10,1595,3561,1.226956
4358,42ffda18f98b59ba27058a3f45baaed867895afdd2fd59fdcf51417642072a26,7b1594811c3b766c53b1af26510320293d28efbb0da1cabbd51c9c7f63a5aaef,19,2854,3868,1.199430
4359,2fabe7a0a9c1aed9eb9cb232b53428a6fe1f82bdfc74d2837e9a6a7dbeadfd9a,fa145abc43869d474d2fe27a62a1f505f4d55b971f46401c0dbc5a857fe60442,57,12154,1478,2.211276
4360,abc0c83eaef2366dbec3b35a478c81547fc451f36663470bc41ccc6c8ff0c42c,e3f273d3b4876b554323d2070e4910abb9ae85fcb36cf4b27637dcc49d8eae7f,17,2124,5433,1.026636
4361,8fc59da218720f692ccd6f66edd3884f89e9054a801064632e8a18818e06399c,fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,12,1614,2988,1.734039
4362,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,fa145abc43869d474d2fe27a62a1f505f4d55b971f46401c0dbc5a857fe60442,40,14747,1478,1.278921
4363,2fabe7a0a9c1aed9eb9cb232b53428a6fe1f82bdfc74d2837e9a6a7dbeadfd9a,b895c87972fff56347b311c7059301527d7c0e44eb0243277652ddb04975eac9,25,12154,1425,1.005930
4364,88b3eb994e047ecd49628eb0fbccb6100b6baaff8c77023a3e59dcf50c8dd446,d1a7d185f4ad73de74d59c3ce0bff0831b51e59b00f57fe44b53bb23198cec20,15,1282,6250,1.304623
4365,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,d2e6e9a2ed5583d2bd0d5fea299ebd691ba9f7bf59688a4aa259aac6f8207306,51,4111,6958,1.242510
4366,72de1aba238e68857c570644ce7a1640df7f97e82e7413ec0bfb2f2de85912a1,8312633d1128fbf27ae83c535557af2d0448880f2f6965201cfab8508688d2b9,9,1766,3467,1.024377
4367,a9a22ebcfd93353e4a74ac9dbc570bcabda07683c95245ddd1882865a4d0c8ec,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,10,1986,2913,1.204598
4368,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,6446506d5cf328e5e4e0b47f3a2914a86d55b95e8b24f6ffd54cbb76855c3b3e,17,2746,3354,1.286314
4369,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,f14fc4251d2c7eeef839a93cc52c76163dd015afd5e719fb530fa5ec3059bba2,205,3269,12277,3.559659
4370,5a7672762401c638088791e8d25fdb13c8dd46b84a270272f6317972fc292f8b,95d7d0377fbe240a55520e7344206420448fb0edefacfa39c313cb39535ce032,6,1558,2350,1.142031
4371,bc59ebf0c6d55c3dd90a838a4deb426cd2d3cf71de5b11497f4bd241acc4376c,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,43,1307,2913,7.870714
4372,56141b13b715b757bfa3fccb83cae45d1b121a179321a97faddc23661acc9528,6c199c33af6a568e5e052b95a737316c823568443d1b8c95e4823542496b12b1,6,2752,1182,1.285426
4373,6a5510d67060af52da80ac4af48483940eface74eb744f6cd379e7d84e3e6991,c84c911409b77b376d0a9e1b58f305c82ffc0196002322ce33cbc5220d76f50c,135,2217,2501,16.967432
4374,5e51257163e12184ada71e9c5c7e3779cc32d54ba8faa9d0f269720142a965cf,c37c58d535cd5e5d027ff36b5feab514bea020601a25669aab2ee1bd7dae0cfa,15,2849,3662,1.001941
4375,481ed8b48c11a6c6e25e4bca70741716a19bc1b453ffd44585645fabe3497e74,bb3ce5f621f4b58b31290e459c3a5031eafddd471ca6a7401082ecd98a906d84,19,1469,8165,1.103919
4376,884f194092d95f00d47d3bf29529fa359c22cf6152e7b8ef5bc5772949d03645,ad5252189d321cc6851e2886169bbc6b75ac7f278d097f1af853630eb99a1968,9,1950,2594,1.239937
4377,08227d929899692968c7953baa19202a30ee27e168435268ae6ad08ce6cadd24,6137dd2135cdd438acbd7530da65c9edb8d340806246a6442b4e124535f947ac,7,2485,1594,1.231530
4378,68563a18f2e418bb76e8119985c5f2ebe758cae9eaaeed342e3ad0aaba88c3a6,7a2d229d4004712733a778470ce7d9a43bdc669d678a0d748d4a21c040096f35,17,2399,1477,3.343489
4379,6446506d5cf328e5e4e0b47f3a2914a86d55b95e8b24f6ffd54cbb76855c3b3e,686b29054e8a44476222622f7fe2aaed771f3d6c40295e9c5cd6601eab12779e,19,3354,1669,2.365353
4380,3030f8e2ef8036a86a919251eeeb90a4baa9eae719101c2eae7a5d7b8d71c797,8fc59da218720f692ccd6f66edd3884f89e9054a801064632e8a18818e06399c,6,2150,1614,1.204955
4381,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,dbbc46515ab1175b6a0d6aaaf95c7e1aa3b18f68dfc759bd7c7fdd8423871fe2,103,6916,2823,3.676488
4382,3f29c5cf9858167175c90af614e9d15d2ad8a43a0e0d984b554b6e145d477abc,70dc695dd938f6274d100e4ed738edc56c0e6f3dd99db92e78d8745154e2f33b,23,5041,3135,1.014227
4383,93ca4748e8f6d7759604344391197ef16e1b53ca5cf40df75430908c5140946f,d0eb42d1dcb72179895e3e730bddaa69ce7edd664ecee97dd92e0ed55ef955b2,7,2424,1931,1.042185
4384,0c2964149abd29fd2d3395a858050805eb4a24446e745d9ea6c60f5e755790d8,a9a22ebcfd93353e4a74ac9dbc570bcabda07683c95245ddd1882865a4d0c8ec,10,2628,1986,1.335233
4385,b3d0bde7920e053da68de3cd8e350bd32da6cde38f305a15ab9dc2a1f18071ef,f583472c9a5cb8c255615959ca999276381c69ac99a9da71dfece5983de3a7f7,19,1534,1409,6.126029
4386,26dbd8a196bd051a02f1f67b1f9e84de380c9a79b472afe1f276a69c95853e55,eea78ca46e6ae70b892f283cc935ee56e146eb1b6a02f04e4b63f9fea53e5f34,6,2269,1412,1.305100
4387,70dc695dd938f6274d100e4ed738edc56c0e6f3dd99db92e78d8745154e2f33b,72e122d86620b68da902daba3c12622583495fab555600370f32727d95fa4a49,15,3135,3326,1.002520
4388,66c2893bbb2e99c265ee8999ebbad24f2e04fcbd9f5df7ce1e45490675d4dff4,9f3546d1dbaa4f42e58f406d7bfae1f755a647abceb737c8f61b84c26a05accd,8,1774,2715,1.157519
4389,218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,2ea1a20ee824ce672e4a8e6e0a7b429da5e641a98fb6f9d48da8d212ab9608bd,40,1591,7031,2.491922
4390,d2e001b1489ded6cd29c4efdeddb711cfc87a731dc1c6a90ad37548fdcc6601f,d573e6b9de1435a82aa42687ce83733866bc4d6bc88055c05d3055a3e5dd638e,22,2281,4823,1.393612
4391,6b4b021061f2870cd68968d52c08b392f783214e67d1d175213a0a114bacdafc,f307540a042e29f69fb769ab9f6fa4fb08125a5ec6648816a85bbd09f140fa31,6,1968,1594,1.332906
4392,07daeb1c094d7da8317a7ad98c4053f3b93fa063f595f64284911bc530aa3eae,42ffda18f98b59ba27058a3f45baaed867895afdd2fd59fdcf51417642072a26,20,1535,2854,3.181481
4393,9f3546d1dbaa4f42e58f406d7bfae1f755a647abceb737c8f61b84c26a05accd,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,149,2715,6916,5.529975
4394,394add7c80c8885edd2682212c672532c2ff470107bcb6ca5933293a21e6a3e1,a323098c08742400d8f75910c203ada6575c62083853c44fe2e112b5986d3ab0,17,563,6207,3.390162
4395,72e122d86620b68da902daba3c12622583495fab555600370f32727d95fa4a49,8fc59da218720f692ccd6f66edd3884f89e9054a801064632e8a18818e06399c,9,3326,1614,1.168365
4396,6ef55d415ce0952c4ed846adb4e34ceb94b1da052806cb285fc5c3e585629a94,e1a5bbdac8e533b85c905370b1b4ad0b0c9ce3861fb449b210e3897f8351edd1,14,3534,2283,1.209253
4397,4a1d6b2ef80df8a3afdf49d27f5261e4dde503d73e28013856fff9d9dc4a8224,d1a7d185f4ad73de74d59c3ce0bff0831b51e59b00f57fe44b53bb23198cec20,18,1292,6250,1.553430
4398,05a0ec3f4666ecabebfffda7e214c1de430a6a8c64dd7b9e93dc19abce6fb613,f523013e192191e9075dc88fda32ccaf83eda8d9bc616894253a3f011b699baa,46,1019,3711,8.477239
4399,5e51257163e12184ada71e9c5c7e3779cc32d54ba8faa9d0f269720142a965cf,7ef63a244231a57bee7ac5765234820a94d14682e74b871e6886d70c92f5fa41,31,2849,1391,5.451347
4400,d7d75597f1ac980f515ca8142deb45650ba6c10c5d378cdd3ce7494306b08484,e01750ef7e6dd2817c5c667e66882c931484d85ecd9b0d9633f2528d3d4a3263,13,1032,3353,2.618134
4401,3a6d26591a16b53f4024b29c0897155ee9825bdb6ae30eff19578b6be1819135,a639fd805824b8b347bcd968102a7fb801f8794961013c24d2fa4ed2a42fd8d7,46,8030,976,4.090291
4402,66b096669b12fa6aec5292df389d8f1ce78bad287689278704069e5701857871,69294a324793dfdf1bff92241c037ecc895f0576cf656dc08055bb9661a3a12e,17,1458,2210,3.676723
4403,a5362db89d997c0f49ae649af8f1f9a098e45a374d8cb112575a4dcc9b25e2cb,e0ffb21202d667b346b2eaa315e9bd9b9bc82412c9a9190f10e38f2b97ad42f6,14,2716,3592,1.000055
4404,3507f02e88cefb748cc983ca27ea5a2f3a72a5a62f8ddbe92abef0c7c786d5db,b5dcda86ad161dcef537ce92b90beabadff84b64aa6b23146cb27015aeeea7bc,6,1657,1679,1.502934
4405,271514e2711e13d0826c5498d11aeff927d0a88689e3960ff6a7520e3e52b1d2,a323098c08742400d8f75910c203ada6575c62083853c44fe2e112b5986d3ab0,29,1868,6207,1.743015
4406,803419a86fae10720ab0b85d092036687e237ef121cf90bc058819938d89d097,dd5f2227014e3cac07caa5fdc6e8651cb88104530d401c3cda67a303f5d92604,78,6399,1430,5.940297
4407,8ff2d9b6abb61b13162daf8c34ec9a759b2b278cab3f7ce79aeeb94e526225ab,99b798ca9201dbf08894c6544fcdae4d1f61057bcbff0876e2b19a6b4d35cd39,14,4494,1431,1.517110
4408,394add7c80c8885edd2682212c672532c2ff470107bcb6ca5933293a21e6a3e1,d6b891d8579605df8e7a8188fa294d135e11d7dfcd051ef13140045b10d38c96,11,563,10964,1.241873
4409,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,f58da894586ab194e3cd357eee035b74830706f15a2de04643b4a1c64a5aa435,7,1930,1860,1.358906
4410,687e76ba74031be199fb48d468f4757828d42d4008d80c27f57f9adfddf74fb7,d573e6b9de1435a82aa42687ce83733866bc4d6bc88055c05d3055a3e5dd638e,116,3810,4823,4.399238
4411,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,e01750ef7e6dd2817c5c667e66882c931484d85ecd9b0d9633f2528d3d4a3263,38,3059,3353,2.581858
4412,a8d8c3c8d56e3939e2f74e5ed488e0ac2049183ee7718360e4bcca14334b9e34,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,39,1607,12822,1.319030
4413,98eeee36f9276108238cb1a902096d03efe1848ffe44fe9ecabea5e32e4d26a7,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,11,1955,2311,1.696710
4414,16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,e4ad8e98e89a28e81c8b5324f478e0bb583a9ec8bb0c105f6fa4905a07e9a0b1,530,10374,5651,6.300370
4415,93ca4748e8f6d7759604344391197ef16e1b53ca5cf40df75430908c5140946f,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,97,2424,2913,9.573272
4416,7451d0a9f6e7d5daa6e542b7dca2fa037765c2aa0d9baee1cb53ac9301ae2ad2,8918fc5e085e93eaffdfdf80da8f9584ba3c881d851c73ee99de0740caba5edd,28,1527,10134,1.260956
4417,252fde7c4a13063230fae19907d0e47458cba892e6c3bf06dd2a097203591d98,6446506d5cf328e5e4e0b47f3a2914a86d55b95e8b24f6ffd54cbb76855c3b3e,17,1378,3354,2.563294
4418,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,12,3269,2311,1.106950
4419,08227d929899692968c7953baa19202a30ee27e168435268ae6ad08ce6cadd24,f2ff372b8809071c42b5ac386dfa059d59870bcca4b1c116055d60fe169a7115,10,2485,2179,1.286999
4420,3f8a24940bc3d41ec2cc1eee676c5007743d51e883fc46e8246046b6ba2f6355,5e51257163e12184ada71e9c5c7e3779cc32d54ba8faa9d0f269720142a965cf,7,1357,2849,1.261791
4421,6b4b021061f2870cd68968d52c08b392f783214e67d1d175213a0a114bacdafc,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,12,1968,3059,1.389116
4422,56a6972024ec538baf8b0695aa9cc6fcf347f5dbe3c5238f7f6171b75fac81b3,72de1aba238e68857c570644ce7a1640df7f97e82e7413ec0bfb2f2de85912a1,28,2168,1766,5.096474
4423,bb3ce5f621f4b58b31290e459c3a5031eafddd471ca6a7401082ecd98a906d84,fd8c70d6b32291b152aa5cfc47f567ab8f5b0c2af4bcf3d84c182bb4bf42e9df,76,8165,6230,1.041193
4424,6c04925371d534827ac38fb5de135ad322efca6a2e254455ed06bb3567c17a07,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,10,1467,3269,1.453171
4425,3030f8e2ef8036a86a919251eeeb90a4baa9eae719101c2eae7a5d7b8d71c797,7451d0a9f6e7d5daa6e542b7dca2fa037765c2aa0d9baee1cb53ac9301ae2ad2,6,2150,1527,1.273607
4426,18d4aee90a94d871723c2f1e59d3fd588df9d09dffa605325f2c68c9b4d8e128,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,7,2110,2311,1.000408
4427,2574d1d5234705005c7b14e459bb756ef98191153662f23cca91c34ac4991a0d,481ed8b48c11a6c6e25e4bca70741716a19bc1b453ffd44585645fabe3497e74,8,1299,1469,2.921601
4428,218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,45,1591,1930,10.212845
4429,d0189a0a485e59c06c4241ac2fdf4f6435278df917797e918ed7edde4c388072,fcdafeda1fcdd916dd255a49734a80e2e20c2ad59b09e2dc4e9fd01071074c64,14,1646,1498,3.956837
4430,337826d90c17e6550f4820a68f2e550f4aead61f3ef5c2485e658eeda68b481c,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,21,1432,2746,3.721667
4431,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,6a5510d67060af52da80ac4af48483940eface74eb744f6cd379e7d84e3e6991,15,2897,2217,1.627567
4432,07daeb1c094d7da8317a7ad98c4053f3b93fa063f595f64284911bc530aa3eae,0879d270604fe348d2c5ff1610a665d66cdcc1c62e1afd62d412799dc5149ce8,14,1535,4662,1.363356
4433,84bed2631cfe5d4651032ddec3aba05d810e020b93904317d7bb31b1bbb03372,e786aae3223aecab1585f35563983022c1bc7e307a635700fa7a46bb2b1fdda9,16,1595,2381,2.936038
4434,26dbd8a196bd051a02f1f67b1f9e84de380c9a79b472afe1f276a69c95853e55,a3df705a2dffa05976b853e19106b1b43a66f606775f91d9c63df096fab099ec,44,2269,4896,2.760187
4435,05a0ec3f4666ecabebfffda7e214c1de430a6a8c64dd7b9e93dc19abce6fb613,66c2893bbb2e99c265ee8999ebbad24f2e04fcbd9f5df7ce1e45490675d4dff4,11,1019,1774,4.240593
4436,4453ad74528ab5a585fd69946e7ffd961cb739166b16c9a98460e30ea24a65e5,b38ab14abf313ba3a0377ded6dc03eab0359e1568bf9c7d5a67aaac4edc876ba,17,1070,1496,7.401083
4437,18d4aee90a94d871723c2f1e59d3fd588df9d09dffa605325f2c68c9b4d8e128,2ee3d7c1cb1977da02fbc5b68ea5cdde08bdb9d9bfa5d02761fe3850e3c7df9f,6,2110,1465,1.352673
4438,5cb28e00bf74230326c0f5ae395c9fcb3a8da475d1a865c894bd46c4dc3ffdfa,6f8e56b7c0a255d724e772bedffeeff491afd81901da023ab9f931e02061d014,9,1477,1930,2.200222
4439,0c2964149abd29fd2d3395a858050805eb4a24446e745d9ea6c60f5e755790d8,dd5f2227014e3cac07caa5fdc6e8651cb88104530d401c3cda67a303f5d92604,24,2628,1430,4.450528
4440,b7ad9b8310181c13a4714ac6305e2e04f2b8aea9584eed05b192c3fcb9b97059,f583472c9a5cb8c255615959ca999276381c69ac99a9da71dfece5983de3a7f7,12,3198,1409,1.855896
4441,614920bd8120b8f56e154d4b3324e432895be6c9233ed22c66e88a2832b54dab,e98f3db4effe5028ca5fee4cb52285aadd46b4c64e1dbf5f795952d97ab8982c,29,1962,3356,3.069296
4442,3b47ead8994dd9980ab2bd6fdfc9d667417e07de869e408815c9ee0998241810,da52acc39962220d32dbaaa6f0fb2ca3de2366343b00d0e4d2bc71ede2a53b7e,50,2178,14465,1.106001
4443,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,eea78ca46e6ae70b892f283cc935ee56e146eb1b6a02f04e4b63f9fea53e5f34,23,2786,1412,4.074495
4444,66c2893bbb2e99c265ee8999ebbad24f2e04fcbd9f5df7ce1e45490675d4dff4,ced3ec3469987b8a868d07924502eed6ce26f18a49a88a563689823a2f5fd3fd,6,1774,2271,1.037868
4445,8f76aa7912671508355dc2ca1bddac5cb89c0d393e3e93d8854db1b76bb14c81,ec3f53f2ebb18b4d9f120bf42524281cbfda3f371f3a555628e84d2ed87a032e,12,1170,1095,6.527440
4446,481ed8b48c11a6c6e25e4bca70741716a19bc1b453ffd44585645fabe3497e74,c011eb8f69a196757f7f492f1ad88dcfc216c39c58b37a552af0148ed5a281c6,30,1469,2354,6.045814
4447,1c3b10fc6f432b1d7a1e355c04dc6a29ab41d29e704c42996075babdd83870be,fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,23,1454,2988,3.689305
4448,56141b13b715b757bfa3fccb83cae45d1b121a179321a97faddc23661acc9528,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,28,2752,6916,1.025218
4449,09348b55168d0c47bb617f928ba53196a8c1e83b0398b3d29d6ef476f0957d3c,6ce1ea67c7c152a9275cb6254c8d0189302375d6ec3d3b4b71baa905cf069067,15,6395,1294,1.263218
4450,4319c30ab8e55977306a8ce00d8916e6e9451985d2045a1369948d92e0ae6f70,6a5510d67060af52da80ac4af48483940eface74eb744f6cd379e7d84e3e6991,8,1537,2217,1.636109
4451,95e47baadc201323688ee969fa5767cd48288c8bb60ea9e4a14dc28b3fb883d2,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,516,2490,2311,62.490236
4452,09348b55168d0c47bb617f928ba53196a8c1e83b0398b3d29d6ef476f0957d3c,f7c33ba71e42717c7ebc73cc4cab5b6383e548fa0d5c90b42293a21a7c99b58b,19,6395,1964,1.054225
4453,b5dcda86ad161dcef537ce92b90beabadff84b64aa6b23146cb27015aeeea7bc,b7ad9b8310181c13a4714ac6305e2e04f2b8aea9584eed05b192c3fcb9b97059,9,1679,3198,1.168087
4454,b487ca157628339860b6fc77b82e445776e99a537011ba73cd05a85529ecbe8d,d6b891d8579605df8e7a8188fa294d135e11d7dfcd051ef13140045b10d38c96,202,3038,10964,4.226261
4455,2dafff8fb5c89589c6e387c525f00a609d08b8acc3fd651e5e42871c12ce5822,fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,137,5260,2988,6.074576
4456,51bf6d83d000c260a065aa54280a28f7515f5bbde798daa0d687b1e835706daa,f4736bcac36f0ba96ac30a4442e2abd30cc9af49bc7075759276f35dce07958e,26,3311,5107,1.071544
4457,295dba9609e61563d4548dc150f1ce958d61f21f9712a57c99dbbd00535c2297,78ada47bdcba69f1ab471d5d4df3d5a22a42f04a38aebb709e8cc3cf9c26cb7a,8,2501,1611,1.383702
4458,865b7c05a2859d4bdc0e68e13a7ae03c41ec32940903ef2b82496ea4d1c9e76a,d6b891d8579605df8e7a8188fa294d135e11d7dfcd051ef13140045b10d38c96,430,9667,10964,2.827284
4459,5dbea717d3f1e3431c11d0c5fb8d4694648b306fd83f4bf1226a537131804786,e4ad8e98e89a28e81c8b5324f478e0bb583a9ec8bb0c105f6fa4905a07e9a0b1,18,1663,5651,1.334802
4460,b0ce09d860e87784c5b6ff756d5c69d2462b1f2ab1418499139702c448a8d290,f523013e192191e9075dc88fda32ccaf83eda8d9bc616894253a3f011b699baa,51,1536,3711,6.235191
4461,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,337826d90c17e6550f4820a68f2e550f4aead61f3ef5c2485e658eeda68b481c,9,4111,1432,1.065403
4462,16edf399872dd3666b25b15ea3a1dc3cefec2b07c87c1d484bf79bb7723462c1,4a785eb19c7c90d2fec4eb88b9a94c3927ebbdeab355ae6ad571f0dcd2ad34ff,34,1365,10432,1.663951
4463,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,de8d0880a3e3656b3db963677724b77988033b5775773b5bfcc63d4f48154a04,25,4111,1902,2.228147
4464,0e256d9b54e4435ba9b5f6602954895ed0359af2fbc049754df011e350a176cd,218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,44,1491,1591,12.926072
4465,0a19e714ce4bbedb190a469b9d1451b1c01275cac6fa34dad4bb02e407e61a6f,d6bc0a7b307e66306d62d8c6b1b521da57ac70fc2774af1f6400ffaf2741cd80,11,2635,2395,1.214698
4466,a47866ecaac40095d3695ae8450f3dc83fa8b15144884631aa2946c455d7cc21,cf239c3e508fd21eaebe4c5760cb08f2631f35189b46540c6c36116cd80e0122,57,10245,3530,1.098373
4467,16a5d6e00a85df461ba80e574a02a72b0fa1f325b3979b42fe2f3a0d1cbe1b7c,b0ce09d860e87784c5b6ff756d5c69d2462b1f2ab1418499139702c448a8d290,6,1532,1536,1.776900
4468,a3df705a2dffa05976b853e19106b1b43a66f606775f91d9c63df096fab099ec,b681ffa6117bedab9547f51a8c428b5ca277ebcafe0eb3e25f284511ad4a294d,36,4896,2780,1.843224
4469,958dd9d4ec7c582197911acbb0f1d3893ccfac859c96f24a7e453b0a64e7062b,ebf2c32994e65a9984fc5397842a336422f8af793ec1f9627beeed5cb2ff5aad,29,2692,2409,3.116362
10189,2ea3d008a9c13e0928ed4b92df4525437bf379f40f17e12f99313f194a2e7829,c1b277711ebb36dbb57ea6dac9348d683ebc4ccd689953c820bdd4ddae262ca7,18,3545,3411,1.037376
10190,b487ca157628339860b6fc77b82e445776e99a537011ba73cd05a85529ecbe8d,c62772b3bf43bafc30d89276129d4fc6e14ac824083eb9ff18df170eb6d1c5a9,91,3038,2308,9.044396
10191,5a210bc5f062bf6c3471981fc722c22fddf96c83ba1756292c7bbf164b74f084,f7c33ba71e42717c7ebc73cc4cab5b6383e548fa0d5c90b42293a21a7c99b58b,8,2473,1964,1.147853
10192,3c319f7e97b67f70d66733463a88350e3084dda35e84ec8f2809b84330fca566,68563a18f2e418bb76e8119985c5f2ebe758cae9eaaeed342e3ad0aaba88c3a6,32,3730,2399,2.492141
10193,958dd9d4ec7c582197911acbb0f1d3893ccfac859c96f24a7e453b0a64e7062b,b2d841a9aec0e56a71f19ac8e4bcd4dffc6b1e5c72025b7609164e4eab2046ee,48,2692,3076,4.039630
10194,2ee3d7c1cb1977da02fbc5b68ea5cdde08bdb9d9bfa5d02761fe3850e3c7df9f,e9b88d05f87bab9235cf31c971192fca3b0b3b46e9f57d3f701ee7022783d979,13,1465,1607,3.848146
10195,a2668c9b4dca4ab9c128a08a39e8b041adcccc42138298bf125fc90ff98d4905,cd41dd1ab418b769bda4172979554e439ad60408cfd554ff125eef2b65ca865f,451,5525,5873,9.686034
10196,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,b5619446e6fb313dd49a195203be02b17ac4b9f38e9ade00e382a7209cc633a9,44,2746,1403,7.958958
10197,218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,e7b3ced7305e15831a363c810e5caa9e2fdc23023048de58dec1d05517794427,20,1591,1691,5.180575
