ITEM,QUANTITY,TRANSACTIONS,ITEM_NAME,SEGMENT,SUB_CAT,CAT,SUPER_CAT,ITEM_TOTAL_WEIGHT_OR_VOL_QTY
16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,13864.0000,10374,Daily's Oats 1kg,61f58bdd08dd9bf03b83f486ae587b1f1bfa1b8bc6d99f35600ee98234a4e471,521071dbbe91418570f2e17af239b28c22b83695cafaff30845d743736288a44,e611ab6d625e91105591844574480cfa9866d6508c6a325205f8b05e51e093d3,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,1000.0000
267065b655be510edf71ec0f9e2c690cc048c175a95037218b8edf04d21aeeae,1225.0000,1144,JS RASPBERRY TURNOVERS 2X65G,1db61a90746164cba5f66b5103ac2d5aef666802d7fc7d6a081e7b94f74bc34b,be6342fe88e5fa3a6a1fa9ec6b4d7a4a2a7d76847b8e6da7cdb218396ad038ee,4a59f330b59ded91d91b3a62b252da59cc89e3659756286902cd6ac402ce8a25,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,130.0000
29bcf829ef14a7b44c24630cb3430e5eab346b7a7911a07a8895aa9c6d8b3683,2121.0000,1322,JS Steak & Kidney Puff Pastry Pie 150g,3f6a29d052d298c62bf404441d75cebc81ef0be93591d16045390eb5a8aabd3c,c9881f3d10a731f0585220ef3b9ca0082496f346b107b364750735efae011c02,dad8f1d6dbed5a7acf9316c2116473f8cc31a7c4008276ac0d9c7b1f18089c35,a0ceb82a8f906b9a7c0de5f7b69ed8235abe4d17ad85291d01fa7e5d4fc2eb76,150.0000
3472b1b56cb2803fe0f0e6a949016d19f85929180c30855c18af112ca9670634,2632.0000,1494,Bernard Matthews Turkey Chunks 80g,5664ca65fb5bcd087c15daf82c0c2a520a4e1470c0cea1db47c382792192c254,fecea3c47d7e7a55a4121a0ffc6578722514de95372c1c083aa5ffa4828c11d8,6137761d624106cde67924882f531c15a64e728a88b5688c822898e4203b7dc7,74990c8ce7f380a02207f6756cd556f9ce0c78ffb2ccabc583f3bf6a17bd1c4c,80.0000
e7534af71ffa72d0f488531e7752d140ee6a4352a6fa6b671d1ac0f18768d796,5668.0000,4856,JS 4 boneless cooked chicken breast 480g,fd33b68a9dde05bb74f912b05d4e16b24626ff09fac089efa0d4fabeed123872,fecea3c47d7e7a55a4121a0ffc6578722514de95372c1c083aa5ffa4828c11d8,6137761d624106cde67924882f531c15a64e728a88b5688c822898e4203b7dc7,74990c8ce7f380a02207f6756cd556f9ce0c78ffb2ccabc583f3bf6a17bd1c4c,480.0000
95d7d0377fbe240a55520e7344206420448fb0edefacfa39c313cb39535ce032,3794.0000,2350,Pot Noodle King Pot Beef & Tomato 114g,9542f03d2b6a971b0ffcd77119ea7ba3bf2f27f8b90725c5a838670d1d971862,01a99839cb7000d43f4a130546b196186da5652d7e551f3482d4376ba0916673,f25e3c742faa61549cad7ba0e9112dd8aaf9d249407e06df804d18437b1f6a3c,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,114.0000
ad881021b36b024699d53d2eef2c8c88982ca76a0bb11709e07b4598f1ad424e,3028.0000,2468,Triple Distilled British Vodka 1L,416ed71e22444a968cabbda2ecc9d8e7aafbe2f61bad08bead225db422b28cb5,6a7847f1f2c2bf7c4fbbabad18291b6d50a231b8cb1466eaa10ea761cde08c66,bb58a5b6c1a3b29f059083981086eef4f957e85d279037023299b7215e69ef71,017ecbb9f5f6822972f54c720904a02672778e2faaa0e239a224fafe90a5617c,1000.0000
e9b88d05f87bab9235cf31c971192fca3b0b3b46e9f57d3f701ee7022783d979,2126.0000,1607,Sainsbury's Vodka 70cl,416ed71e22444a968cabbda2ecc9d8e7aafbe2f61bad08bead225db422b28cb5,6a7847f1f2c2bf7c4fbbabad18291b6d50a231b8cb1466eaa10ea761cde08c66,bb58a5b6c1a3b29f059083981086eef4f957e85d279037023299b7215e69ef71,017ecbb9f5f6822972f54c720904a02672778e2faaa0e239a224fafe90a5617c,700.0000
07daeb1c094d7da8317a7ad98c4053f3b93fa063f595f64284911bc530aa3eae,1904.0000,1535,Triple Distilled British Vodka 1.5L,416ed71e22444a968cabbda2ecc9d8e7aafbe2f61bad08bead225db422b28cb5,6a7847f1f2c2bf7c4fbbabad18291b6d50a231b8cb1466eaa10ea761cde08c66,bb58a5b6c1a3b29f059083981086eef4f957e85d279037023299b7215e69ef71,017ecbb9f5f6822972f54c720904a02672778e2faaa0e239a224fafe90a5617c,1500.0000
942da1e81bb0a4ff1ba51dc5cadfc7d2ff7ca25ef647d5010342863b331183f5,32952.0000,25836,Stamford Street Easy Peelers 600g,dc01368cf65a388b8bb4d7c375660b0e6b1e364cb778c3f45c33acd67f787104,29239ba4007955317dd9fe0e0e0c0efb6beeddb6c10741f05bea2d90e451f95b,12e38e2279b68df56e9af14ab08bd835c7c9e680654ccda2cbd7a05a5ffc5983,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,15.0000
2df37d5e60ac97350d4dddec30e37a5ece70fa1389dde6fc1257f9b0c1511882,27790.0000,6211,JS Easy Peeler Single,dc01368cf65a388b8bb4d7c375660b0e6b1e364cb778c3f45c33acd67f787104,29239ba4007955317dd9fe0e0e0c0efb6beeddb6c10741f05bea2d90e451f95b,12e38e2279b68df56e9af14ab08bd835c7c9e680654ccda2cbd7a05a5ffc5983,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,1.0000
8d894f2b012a4951b5b6b598e0f8ea9a783ecc000de78994441a36eac4a40e01,36582.0000,13853,JS ORANGES SINGLE,38c721b52c8144aaea87b2cf51506c3ba505b0e2598f416f7f4cacc254a4f971,29239ba4007955317dd9fe0e0e0c0efb6beeddb6c10741f05bea2d90e451f95b,12e38e2279b68df56e9af14ab08bd835c7c9e680654ccda2cbd7a05a5ffc5983,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,278.0000
f14fc4251d2c7eeef839a93cc52c76163dd015afd5e719fb530fa5ec3059bba2,17705.0000,12277,Stamford Street Oranges x5,38c721b52c8144aaea87b2cf51506c3ba505b0e2598f416f7f4cacc254a4f971,29239ba4007955317dd9fe0e0e0c0efb6beeddb6c10741f05bea2d90e451f95b,12e38e2279b68df56e9af14ab08bd835c7c9e680654ccda2cbd7a05a5ffc5983,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,640.0000
426d37fa6af40a2e2bbdc88430ef63f7e522ae75482c0454c95879c1fe8c35c0,796.0000,719,Dettol antiseptic disinfectant 750ml,fded57a8b7253a95b66ffcba81ce8db5d20f895380655774e6e5aa329456c6b0,397d99f6967e4fa0d0e050e4401a92f529e2571061beb0c2c3184aa557b901db,bd1395c7e546d9d0efbf7a01f25d1a4999e484c0edd64cb4e8e2be2895ca1d2d,74c1a1e360223d09e349364e20f179e68c673045857fb3e6f642ac84e81d40fa,750.0000
21f4550004a2b98c66d214d49036e74317fa13259c60bb803a699cf9c13eaf70,1855.0000,1505,JS Chicken Casserole 400g,4fa2e5611b17e349c6d05e650b126f17d77dfbb8dd60307abc3fece53fd56ca6,9ad966f8086b78c1f757fb9417aff12bf87e4f30e8156827135027afd229936e,dad8f1d6dbed5a7acf9316c2116473f8cc31a7c4008276ac0d9c7b1f18089c35,a0ceb82a8f906b9a7c0de5f7b69ed8235abe4d17ad85291d01fa7e5d4fc2eb76,400.0000
4319c30ab8e55977306a8ce00d8916e6e9451985d2045a1369948d92e0ae6f70,1833.0000,1537,"JS Pub Fish, Chips and Peas 450g",755441df58fcd369ec52584dfed87e276d9c9991fc087e77d6b3086f032ad2dd,9ad966f8086b78c1f757fb9417aff12bf87e4f30e8156827135027afd229936e,dad8f1d6dbed5a7acf9316c2116473f8cc31a7c4008276ac0d9c7b1f18089c35,a0ceb82a8f906b9a7c0de5f7b69ed8235abe4d17ad85291d01fa7e5d4fc2eb76,450.0000
aa6a918fa29427ef0862f6f939da307b425966ad778c07dcdd175da8a671ebea,1528.0000,1301,JS Cod in Parsley Sauce 400g,d25ff97a080802185066a09e94132c2ce2b694f41c3dad0d142ef224e78f89f6,9ad966f8086b78c1f757fb9417aff12bf87e4f30e8156827135027afd229936e,dad8f1d6dbed5a7acf9316c2116473f8cc31a7c4008276ac0d9c7b1f18089c35,a0ceb82a8f906b9a7c0de5f7b69ed8235abe4d17ad85291d01fa7e5d4fc2eb76,400.0000
884f194092d95f00d47d3bf29529fa359c22cf6152e7b8ef5bc5772949d03645,2206.0000,1950,Anchor Spreadable 250G,3b2fa6ee8d7e3668ca4f754b3fe1677a85f3ce16e55b453a61f5cba736441ea2,5d2f1d48b0377f3b2d9eda21d1ba3d3dbc532ed4da28824a46b4cf93bd1dfc93,80709361302e338d0aadf7229289b6b6bce683f27d0f972c1615491b0127e4f3,62fdd249de742553d34dd123970d49a2aed30427dc0d6b8e1e4b6be2d65a069d,250.0000
949d5863ea647927db81cf760d03933c988d9c1f2650f28c66adfff63105c61a,3243.0000,1809,Stamford Street Mayonnaise 500ml,089efbb4360710dbca252dc217f30901c73906abee492259b2166a14c42958bf,377ecabe682aa7469993ecfe12d07d16d7e27c1006fbffd1082be0afb1137652,a7614d33ceb00c46b632be6874714d2def2aced4a4b360f70e5d71f30de191af,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,500.0000
f0fca808a612585ba7671619656e224be0a923495223788ba60f6035a2776a5b,2543.0000,2251,Mini Cheds Nibblies Cheese & Chive 6pk,dc0d94c5d69489e76f28b5af44ff26018d0f99574e8092e84f72ce2f52515acc,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,102.0000
ea889ff89d4b38e1bde8b8947ba1efb01f3b4679f7bf62abcb8d33913e84bcb7,5285.0000,5127,WALKERS MONSTER MUNCH 12pk,5c73b6329dbd1783ba3bf966c8d9bf9324f67a71de3cb424e2849f0f0372bdf0,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,240.0000
6098c45b6367fcc0ff492e897b20579d37fc1b43fa293fc0295d4e3eeabdc888,2659.0000,2588,Walkers Squares Variety pack 12pk,5c73b6329dbd1783ba3bf966c8d9bf9324f67a71de3cb424e2849f0f0372bdf0,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,264.0000
311ffa4bfb58e9652471f0613f6355c00dd56b7dcd1307ac2b4cc9374030b867,4635.0000,4357,KP Hula Hoops Original 12x24g,5c73b6329dbd1783ba3bf966c8d9bf9324f67a71de3cb424e2849f0f0372bdf0,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,288.0000
626cd674b1a6c3f5688b8d3aac950ae204a7ff36e4e56cb7e3ca4c53a1d4a790,3212.0000,3088,KP Skips Prawn Cocktail 14x13.1g,5c73b6329dbd1783ba3bf966c8d9bf9324f67a71de3cb424e2849f0f0372bdf0,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,183.4000
85d591d960ca0c75bdff773efc7b03c2d81c02caffd3436d5138bdd9074cae60,4897.0000,4679,WALKERS DORITOS MIXED 12X30G,5c73b6329dbd1783ba3bf966c8d9bf9324f67a71de3cb424e2849f0f0372bdf0,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,360.0000
2659c467efe7255603c5a49a7f180d2d756f12b4638e168c1b5d9a0b6ceda2d1,1701.0000,1615,Wotsits 20pk,5c73b6329dbd1783ba3bf966c8d9bf9324f67a71de3cb424e2849f0f0372bdf0,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,330.0000
659b3e06d03a2e6b7efe6a73b9f1750bb75b8c50f09541e248e185593bbd0a7c,12746.0000,12289,WALKERS QUAVERS CHEESE 12x16g,5c73b6329dbd1783ba3bf966c8d9bf9324f67a71de3cb424e2849f0f0372bdf0,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,192.0000
478e3e0cfa7ea2ef5832801cc7c0d289295ac7775eedcdeb0e9f4974df2de34a,6032.0000,5507,DORITOS TANGY CHEESE 5pk,dc0d94c5d69489e76f28b5af44ff26018d0f99574e8092e84f72ce2f52515acc,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,150.0000
8e49b1905465f433b098eb14d68b73e34be02725d829a77918cced0ffbf38f17,2483.0000,2289,Monster Munch Roast Beef 6pk,dc0d94c5d69489e76f28b5af44ff26018d0f99574e8092e84f72ce2f52515acc,29e3e9692304e98fc9f3373c9b57f90a1994774a1b80c4cfc7bbc321602bf384,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,120.0000
2014ccff593820adfe9819723ef9017396107a4fe891b6b26f5d869740ec461a,1222.0000,1222,JS BRITISH LARGE PORK SHOULDER JOINT CW,305b0558fa9d43d7d292d0375efeea90f017fdef95bffa79ed3dc4fbd1828d5e,50c1a77602764504d3087cae33472c6797eab6a22e47b43a1c9d8c66484517a0,bbc2277acea63d8aa8d6165d078ca7705799075b61dbcf9c497e21f026ac5ac4,06d2c2d77a6923df8f14ae34f3f6662bc20d1833ec3a623a7b7672e6b5f5d7be,2000.0000
c4c88a472f481ee23e04b5402525999d217e58483d244849210c16b3dd186c6f,11160.0000,9335,Kit Kat dark choc 2 finger 9pk,9dfad106b09f00cb4b47e24469022ddcfa8c06b5cd81a65716ced880d1e6b2b9,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,186.3000
cb36db85d86786a2ada43a5d8bd734fc71b0b586db6fe5e98619bbc623be452b,8948.0000,7942,McVitie's Club  Mint x7,425d55fa219a85d9c1e338f9cc3cbaeeb584ccaca0f709caa6952bb7db764c81,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,161.0000
3f8a24940bc3d41ec2cc1eee676c5007743d51e883fc46e8246046b6ba2f6355,1476.0000,1357,Kitkat 2 finger choc orange 14pk,9dfad106b09f00cb4b47e24469022ddcfa8c06b5cd81a65716ced880d1e6b2b9,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,289.8000
3030f8e2ef8036a86a919251eeeb90a4baa9eae719101c2eae7a5d7b8d71c797,2471.0000,2150,Kit Kat 2 Finger Dark Mint 9x20.7g,9dfad106b09f00cb4b47e24469022ddcfa8c06b5cd81a65716ced880d1e6b2b9,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,186.3000
16edf399872dd3666b25b15ea3a1dc3cefec2b07c87c1d484bf79bb7723462c1,1489.0000,1365,McVities Gold Bars 7pk,425d55fa219a85d9c1e338f9cc3cbaeeb584ccaca0f709caa6952bb7db764c81,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,128.3800
161cfaa394f9cfd65c4fd0f82d151e6b8673afae2d948bad062894bdf3dea6dd,2124.0000,1859,Kit Kat 2 Finger Caramel Multipack X9,9dfad106b09f00cb4b47e24469022ddcfa8c06b5cd81a65716ced880d1e6b2b9,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,186.3000
cf239c3e508fd21eaebe4c5760cb08f2631f35189b46540c6c36116cd80e0122,4013.0000,3530,McVitie's Club Salted Caramel x7,425d55fa219a85d9c1e338f9cc3cbaeeb584ccaca0f709caa6952bb7db764c81,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,161.0000
e964b93823eb0fc5899aebb34143ca049bca6526d3c0e315e7bee4547157b378,1572.0000,1345,Pick Up Hazelnut,425d55fa219a85d9c1e338f9cc3cbaeeb584ccaca0f709caa6952bb7db764c81,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,140.0000
8918fc5e085e93eaffdfdf80da8f9584ba3c881d851c73ee99de0740caba5edd,11240.0000,10134,WAGON WHEELS JAMMIE 229g,bd83e2d9962344f9ae2f29b92f95ffa8008b12a1af16bf209699fb818660d2f1,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,229.0000
e3f273d3b4876b554323d2070e4910abb9ae85fcb36cf4b27637dcc49d8eae7f,6320.0000,5433,Cadbury Timeout 6 pack,468afbebdc4da4d5b724f7caff025d3a47d17ded4e1a750a82d681c1602d4033,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,121.2000
955787f8a9cadd159008896a256df1095cc3e64df878de66beddcd8b02abf2a0,2590.0000,2338,Kit Kat choc orange 2 finger 9 pack,9dfad106b09f00cb4b47e24469022ddcfa8c06b5cd81a65716ced880d1e6b2b9,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,186.3000
86d0a30e8ffda353343b17f593dcbfa4860ce494931396cd2a6691edb6d9d6db,2846.0000,2622,Twix biscuit 16pkt 320g,dbafb0e595b0bab4de5395d6776af8cb51773c6abd94437e4b0ba7fb9318adbb,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,320.0000
969d998e4ea5cee32546ba9970a6355582007460de0c4c123742eaa85129dc5b,15110.0000,13215,McVitie's Club Orange Chocolate Biscuit,425d55fa219a85d9c1e338f9cc3cbaeeb584ccaca0f709caa6952bb7db764c81,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,161.0000
8ff2d9b6abb61b13162daf8c34ec9a759b2b278cab3f7ce79aeeb94e526225ab,4941.0000,4494,Kit Kat 2 Finger White MPK 9x20.7g,9dfad106b09f00cb4b47e24469022ddcfa8c06b5cd81a65716ced880d1e6b2b9,28d80d92bca35c8ab108d3d72333f0374719a244f978a1698aca4d763c23906a,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,186.3000
1d21ad09099a5a6a15f625b540b5bd259c8e9746d05a9f801524bc4a48c1f968,2595.0000,2106,Wotsits Crunchy Cheese,92ab61672910a2fb53075b7fdcb694c5a9322433908ca2aa1a37d33cd1447b76,ba712385964d6673bfaf4c8e406a63380d4a7965d63345bf689d5a641ece991f,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,140.0000
0a19e714ce4bbedb190a469b9d1451b1c01275cac6fa34dad4bb02e407e61a6f,2779.0000,2635,Whiskas 1+ complete with chicken 1.9kg,175bb31ae20fe3407a99967192ef3865287e3a92465e93c72d2ab4e1dfbd03d4,f4eeda37f3c5f89a04a7586c492b3594a2d72c5e16dd09b54b636bccf4bdaea7,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,1900.0000
36b32dda2f4d84db2751fbfcda3f7e239d2b0a428107d78454623c9167457882,1280.0000,1231,Go Cat senior chicken rice & veg 750g,175bb31ae20fe3407a99967192ef3865287e3a92465e93c72d2ab4e1dfbd03d4,f4eeda37f3c5f89a04a7586c492b3594a2d72c5e16dd09b54b636bccf4bdaea7,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,750.0000
24e092417bb42d4031ec8530673f51456ab6599584f14300815bf539f14d1405,1680.0000,1578,Whiskas 7+ complete chicken 1.9kg,175bb31ae20fe3407a99967192ef3865287e3a92465e93c72d2ab4e1dfbd03d4,f4eeda37f3c5f89a04a7586c492b3594a2d72c5e16dd09b54b636bccf4bdaea7,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,1.9000
8de9df7a861349c54bb7d1c526d8b110444d5170a898d7ca2fcebb1fcc5b13e2,1548.0000,1462,Go-Cat adult tuna herring & veg 750g,175bb31ae20fe3407a99967192ef3865287e3a92465e93c72d2ab4e1dfbd03d4,f4eeda37f3c5f89a04a7586c492b3594a2d72c5e16dd09b54b636bccf4bdaea7,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,750.0000
073fab5e8fccd9d7ddd909d3c882a872a4ae8380b77bd379d36c84936762f190,2970.0000,2797,Go-Cat adult chicken & duck 2kg,175bb31ae20fe3407a99967192ef3865287e3a92465e93c72d2ab4e1dfbd03d4,f4eeda37f3c5f89a04a7586c492b3594a2d72c5e16dd09b54b636bccf4bdaea7,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,2.0000
49e1dc9cbdf93b5ccbaa301ae422ae961e0d62a44af9744b5862078a1a54e148,2055.0000,1946,Purina One adult chicken & w/grains 800g,ec67d27f21473728285f268becf37fff84c91c97d1c1a3e43d331fad66b16f85,f4eeda37f3c5f89a04a7586c492b3594a2d72c5e16dd09b54b636bccf4bdaea7,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,800.0000
fdc00921dd992eadee2ccd7d5b49667120c1df228373fbcec1822fa03dab9c71,1271.0000,1208,Go-Cat senior 2kg,175bb31ae20fe3407a99967192ef3865287e3a92465e93c72d2ab4e1dfbd03d4,f4eeda37f3c5f89a04a7586c492b3594a2d72c5e16dd09b54b636bccf4bdaea7,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,2.0000
1c3b10fc6f432b1d7a1e355c04dc6a29ab41d29e704c42996075babdd83870be,1602.0000,1454,Whiskas 1+ dry cat food chicken 800g,175bb31ae20fe3407a99967192ef3865287e3a92465e93c72d2ab4e1dfbd03d4,f4eeda37f3c5f89a04a7586c492b3594a2d72c5e16dd09b54b636bccf4bdaea7,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,800.0000
12ec004946dd4bae8fdbd875571ba82624869761dadbb91040d3be980b2dd29b,11666.0000,9776,JS Rice Pops 375g,7111ff1a267e7a0c25f95864221f28cd663d21b2c08f3652d1bc5b546a10ede0,69f3d2435cb9461c95e30d440fd2c05c074760ea23833a2e860bb31fdea77583,e611ab6d625e91105591844574480cfa9866d6508c6a325205f8b05e51e093d3,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,375.0000
d8613d3eda52807b46850e290cd1f1c222b7f399d6b1e861b9e7e9695b932954,19379.0000,15946,JS Corn Flakes 500g,d37f26f159bc8b68eef22fb3b2167a938edebf43e3b1001833105ed9b5bd9b68,69f3d2435cb9461c95e30d440fd2c05c074760ea23833a2e860bb31fdea77583,e611ab6d625e91105591844574480cfa9866d6508c6a325205f8b05e51e093d3,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,500.0000
462007b2795ed70c99a41e219d93840055bd1340173cdf501ecc711755c5e0f4,533.0000,505,Nestle Cheerios Honey 370g,6bc24f6e69c5f8754bf6d0999136e3b99719b8c27460dee7745fa9db81a69b25,69f3d2435cb9461c95e30d440fd2c05c074760ea23833a2e860bb31fdea77583,e611ab6d625e91105591844574480cfa9866d6508c6a325205f8b05e51e093d3,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,370.0000
